"","Subject","Label","tBodyAcc-std()-X","tBodyAcc-std()-Y","tBodyAcc-std()-Z","tGravityAcc-std()-X","tGravityAcc-std()-Y","tGravityAcc-std()-Z","tBodyAccJerk-std()-X","tBodyAccJerk-std()-Y","tBodyAccJerk-std()-Z","tBodyGyro-std()-X","tBodyGyro-std()-Y","tBodyGyro-std()-Z","tBodyGyroJerk-std()-X","tBodyGyroJerk-std()-Y","tBodyGyroJerk-std()-Z","tBodyAccMag-std()","tGravityAccMag-std()","tBodyAccJerkMag-std()","tBodyGyroMag-std()","tBodyGyroJerkMag-std()","fBodyAcc-std()-X","fBodyAcc-std()-Y","fBodyAcc-std()-Z","fBodyAccJerk-std()-X","fBodyAccJerk-std()-Y","fBodyAccJerk-std()-Z","fBodyGyro-std()-X","fBodyGyro-std()-Y","fBodyGyro-std()-Z","fBodyAccMag-std()","fBodyBodyAccJerkMag-std()","fBodyBodyGyroMag-std()","fBodyBodyGyroJerkMag-std()","tBodyAcc-mean()-X","tBodyAcc-mean()-Y","tBodyAcc-mean()-Z","tGravityAcc-mean()-X","tGravityAcc-mean()-Y","tGravityAcc-mean()-Z","tBodyAccJerk-mean()-X","tBodyAccJerk-mean()-Y","tBodyAccJerk-mean()-Z","tBodyGyro-mean()-X","tBodyGyro-mean()-Y","tBodyGyro-mean()-Z","tBodyGyroJerk-mean()-X","tBodyGyroJerk-mean()-Y","tBodyGyroJerk-mean()-Z","tBodyAccMag-mean()","tGravityAccMag-mean()","tBodyAccJerkMag-mean()","tBodyGyroMag-mean()","tBodyGyroJerkMag-mean()","fBodyAcc-mean()-X","fBodyAcc-mean()-Y","fBodyAcc-mean()-Z","fBodyAccJerk-mean()-X","fBodyAccJerk-mean()-Y","fBodyAccJerk-mean()-Z","fBodyGyro-mean()-X","fBodyGyro-mean()-Y","fBodyGyro-mean()-Z","fBodyAccMag-mean()","fBodyBodyAccJerkMag-mean()","fBodyBodyGyroMag-mean()","fBodyBodyGyroJerkMag-mean()"
"88",28,"STANDING",-0.52851806213924,-0.413691537291139,-0.478533204337975,-0.969625047721519,-0.957218881772152,-0.93181693721519,-0.610186660367089,-0.577374792987342,-0.693616132630506,-0.619968200632911,-0.555003219240506,-0.60328603164557,-0.662864540632911,-0.715949145556962,-0.730864660253165,-0.518409704607595,-0.518409704607595,-0.580969080168354,-0.540923270822785,-0.701404406620253,-0.523617209518987,-0.429103187772152,-0.482899750532911,-0.627884830835443,-0.587096016392405,-0.71227701016962,-0.641910108860759,-0.529910002259494,-0.642094869873418,-0.598021316012658,-0.589978902848101,-0.592892258291139,-0.709457720949367,0.281431241772152,-0.022333658016962,-0.110920360341772,0.801430117974684,0.003904246,0.205359754772152,0.0682599414759494,-0.00375880019113924,-0.0281708434693671,-0.00401197149240506,-0.0868544435240506,0.114063324293038,-0.133559969314937,-0.0399260549329114,-0.0634986190212658,-0.452402143531646,-0.452402143531646,-0.605096945670886,-0.478341606936709,-0.696597256987342,-0.547675642202532,-0.460126237258228,-0.556182884991139,-0.627379573265823,-0.595182528341772,-0.674702986506329,-0.559365730367089,-0.616360431116456,-0.597022232683544,-0.513138848962025,-0.576704527696203,-0.592231722877215,-0.712665481278481
"89",29,"STANDING",-0.418594711698462,-0.228928833191846,-0.292573142492308,-0.964178248615385,-0.942775137076923,-0.902454910923077,-0.440631846846154,-0.407326051776923,-0.521144639415385,-0.535483098087692,-0.380710449876923,-0.502044947123077,-0.564836834,-0.48966232048,-0.623217552615385,-0.376511498615692,-0.376511498615692,-0.375449066439231,-0.320733092107692,-0.493351423215385,-0.421633907615385,-0.257481645813846,-0.317461277561538,-0.47445208114,-0.427161650246154,-0.550318470861539,-0.562838667769231,-0.375182752298462,-0.554823362475385,-0.49891066256,-0.402496101935385,-0.418502798935385,-0.519295128553846,0.27490976,-0.0153952819529385,-0.121419626226154,0.911354343538462,-0.140605714076923,-0.00257003090769231,0.0699403947538462,0.0131289497661538,-0.001525996142,0.0219886493892308,-0.100260643952308,0.0610693284430769,-0.115067942526154,-0.0274516209938462,-0.0477751635747692,-0.292005785601538,-0.292005785601538,-0.42760280334,-0.348135640649231,-0.526174374953846,-0.415800596098462,-0.273669801030769,-0.357079845738462,-0.457136323909231,-0.427940782738462,-0.492103194043077,-0.462561112507692,-0.403697294307692,-0.486901715098462,-0.337900574361538,-0.360078154770769,-0.36023200716,-0.502260957083077
"90",30,"STANDING",-0.761864155474576,-0.650588093022034,-0.742496929830509,-0.976696422711864,-0.904081692440678,-0.93767793220339,-0.781678099069491,-0.764983265152542,-0.834899929422034,-0.802850915932203,-0.813537985677966,-0.778677268474576,-0.809491341694915,-0.871515214694915,-0.844961709830508,-0.722181263559322,-0.722181263559322,-0.773228068813559,-0.794072469152542,-0.862758250169491,-0.761926467728814,-0.656183882067797,-0.748622809564407,-0.795462974610169,-0.774764838644068,-0.847767191016949,-0.815366061864407,-0.809463755372881,-0.800927383898305,-0.763423209683051,-0.778172988644068,-0.823092778983051,-0.872431804237288,0.273168263559322,-0.0165812635271186,-0.108437708745763,0.747901217457627,-0.0899519792372881,0.221023226550847,0.0836560112711864,0.0133564542125424,-0.00316592714661017,-0.0387342612525424,-0.0718022822542373,0.0885823876779661,-0.111388597279661,-0.0314689909661017,-0.0697699932627119,-0.67215815640678,-0.67215815640678,-0.779959740474576,-0.741345573152542,-0.846954973389831,-0.765799075118644,-0.685476279442373,-0.771794083220339,-0.787497616694915,-0.771404094152542,-0.821018080508475,-0.768411216271186,-0.825991423440678,-0.773890866779661,-0.730312578881356,-0.770416713220339,-0.807037673405085,-0.862758204627119
"91",1,"WALKING",-0.632688010968421,-0.507960063356842,-0.676778605884211,-0.976363463894737,-0.959999194631579,-0.949235016526316,-0.634481600442105,-0.571080992590526,-0.802965234210526,-0.745178173117895,-0.683402238557895,-0.687494295525263,-0.714343708073684,-0.77329434648421,-0.705358786809474,-0.595552548842105,-0.595552548842105,-0.615496008978947,-0.660238589167368,-0.761784073494737,-0.631323037178947,-0.526693900471579,-0.678176797978947,-0.648937943610526,-0.559905799336842,-0.814802868842105,-0.7635824096,-0.677817653494737,-0.731355915263158,-0.662304703842105,-0.620927713289474,-0.704861710894737,-0.773708032210526,0.273416456105263,-0.0166605950243158,-0.103994478273684,0.746632063557895,-0.00756325781052632,0.0894528436336842,0.0847640331821053,0.0200419799757895,0.00580021011496842,-0.00752724889578947,-0.0911061011897895,0.0768509533189474,-0.0885491804918947,-0.0530121829905263,-0.0385729417894737,-0.581577370357895,-0.581577370357895,-0.652567851410526,-0.635900657431579,-0.74411010108421,-0.640747064894737,-0.534376107191579,-0.726121278736842,-0.652249771855789,-0.608278078694737,-0.789612191578947,-0.692290125757895,-0.700403673725263,-0.648728490305263,-0.593162865231579,-0.613560866677263,-0.687168922201053,-0.766112878147368
"92",2,"WALKING",-0.456491354916949,-0.323345684259322,-0.548653224237288,-0.948174302711864,-0.954999440169492,-0.960064537627119,-0.413276007711864,-0.402874026347458,-0.683328863050848,-0.637160761881356,-0.67957660779661,-0.588914464711864,-0.578701886966102,-0.705615006101695,-0.572432923305085,-0.392046676881356,-0.392046676881356,-0.386437337169492,-0.600400306491525,-0.637292051254237,-0.470135840247458,-0.368498309101695,-0.568933603220339,-0.454590002547458,-0.428809939661017,-0.712847630508475,-0.670275577491525,-0.702131949661017,-0.66350621779661,-0.510208356322034,-0.391982617938983,-0.660740592542373,-0.636109301101695,0.269105444677966,-0.0184062754101695,-0.10981308020339,0.541558361355932,0.0566588331092322,0.171213948186441,0.100726360610169,0.0138994909983051,-0.0184055164215254,-0.0728618791254237,-0.0398177615762712,0.0977680787966102,-0.0876416732033898,-0.0452058536169492,-0.0509907564491525,-0.422386818932203,-0.422386818932203,-0.479021188415254,-0.533622716280169,-0.672240680508475,-0.427417970379661,-0.321120960694915,-0.57914391320339,-0.424973886491525,-0.417815207011864,-0.652839276118644,-0.537446575138983,-0.652811173949153,-0.499160574971186,-0.354063920355932,-0.386162000201695,-0.618300918254237,-0.658846164881356
"93",3,"WALKING",-0.567948808775862,-0.376918290812069,-0.505925039465517,-0.941530172758621,-0.916305249965517,-0.874452310017241,-0.562551928431035,-0.47856298627069,-0.740701442241379,-0.689490618448276,-0.516615764225862,-0.615598036948276,-0.635067384568965,-0.675110834724138,-0.659147945394828,-0.49005972137931,-0.49005972137931,-0.5330243335,-0.514289238431034,-0.661012481948276,-0.569389986224138,-0.400653257458621,-0.493720839965517,-0.582880845862069,-0.47099382447069,-0.758026133448276,-0.714607116206897,-0.49701185402931,-0.672222655172414,-0.574516828448276,-0.547974828874138,-0.577309676551724,-0.682372743103448,0.244768951655172,-0.0265103506313793,-0.119730722,0.7335151145,-0.0405117791241379,0.0359489462758621,0.0713499519827586,0.0341409216,0.0247138544206897,-0.0705612065098276,-0.0371112776724138,0.100927502251724,-0.100045692268966,-0.0687595067862069,-0.0527990737994828,-0.442929517155172,-0.442929517155172,-0.577752858844828,-0.520947954,-0.668518875862069,-0.569614613775862,-0.412814992551724,-0.613579647241379,-0.581109707068965,-0.518131858218966,-0.722008711724138,-0.613906723706897,-0.563921201748276,-0.558538644197759,-0.491426091582759,-0.52414188342069,-0.549247319775862,-0.663292660431035
"94",4,"WALKING",-0.829376691166667,-0.74754470315,-0.815126235233333,-0.971354066333333,-0.960293536833333,-0.93656046025,-0.8139599101,-0.7752695791,-0.8980672125,-0.859263957,-0.883512119166667,-0.847270790333333,-0.85165651,-0.927089065166667,-0.859870026833333,-0.804021423666667,-0.804021423666667,-0.803758923333333,-0.845181442166667,-0.900340955666667,-0.832837903166667,-0.761771518376667,-0.814926835133333,-0.826307678666667,-0.780878844833333,-0.908715139166667,-0.8719403,-0.881491749166667,-0.870425277,-0.8390902509,-0.806689881166667,-0.862970261666667,-0.907843285,0.275782864833333,-0.015302450665,-0.0975554630333333,0.770698109166667,-0.0820166982166667,0.165586164183333,0.0951412859516667,0.00747094764816667,-0.00638269874366667,-0.0287435290835,-0.0752381176416667,0.10403009166,-0.102796816821667,-0.0377297489066667,-0.07305538934,-0.783229849583333,-0.783229849583333,-0.8216085255,-0.823628746,-0.896777775166667,-0.823067306,-0.751211666115,-0.842651027116667,-0.818743308466667,-0.7846358718,-0.886182795733333,-0.823050791166667,-0.889322146333333,-0.824203288833333,-0.797509770666667,-0.802169524,-0.860161692666667,-0.900079979166667
"95",5,"WALKING",-0.454502698380357,-0.269866577646429,-0.595927960357143,-0.932963216964286,-0.922068558392857,-0.928303307857143,-0.53764472,-0.434179659089286,-0.789474268035714,-0.652814548035714,-0.650881219178571,-0.579973929767857,-0.597195288392857,-0.769590768571429,-0.585103857482143,-0.471306029946429,-0.471306029946429,-0.55280820875,-0.593429753178571,-0.730172382857143,-0.440413794210714,-0.286697779492857,-0.590533105535714,-0.548374518214286,-0.4217041659375,-0.808218973928571,-0.682771380178571,-0.636203868553571,-0.644114278035714,-0.546716322678571,-0.585695507142857,-0.642572761392857,-0.746209939285714,0.251092738892857,-0.0180696142158929,-0.110461071282143,0.908025392142857,-0.146683624076607,0.0213811520285714,0.0806260454642857,0.0016200518,-0.003558840315,-0.0226860186214286,-0.0883666417178571,0.081197280725,-0.0979520146767857,-0.0472077098017857,-0.0452484742107143,-0.384762104858929,-0.384762104858929,-0.547308520178571,-0.525436566382143,-0.686910779285714,-0.497190042732143,-0.329033478132143,-0.667231473392857,-0.567382163017857,-0.480463781330357,-0.769418583571429,-0.562256261371429,-0.682513486785714,-0.512309471985714,-0.485323298375,-0.531555068267857,-0.626474435535714,-0.732535789107143
"96",6,"WALKING",-0.732849568859649,-0.629191404,-0.714437341161404,-0.973211449649123,-0.955524861578947,-0.947234950526316,-0.739039928982456,-0.706948921877193,-0.85228288245614,-0.797841872280702,-0.703896231694737,-0.767787879754386,-0.788582007017544,-0.820661804561403,-0.814960382807018,-0.699525306859649,-0.699525306859649,-0.742622449350877,-0.71665835777193,-0.82410053877193,-0.733115152885965,-0.63917395388421,-0.709304026884211,-0.748501746361404,-0.710850679942754,-0.861374137368421,-0.809999731403509,-0.687502742421053,-0.79709209245614,-0.748321275929825,-0.756478590438596,-0.74903993245614,-0.846228011403509,0.274918259368421,-0.00817466404719298,-0.104650497964912,0.553157258421053,0.108799346122807,0.192599456573684,0.0339484487017544,-0.00589485496140351,0.0171483799233333,-0.0036653069368421,-0.0779834592964912,0.0752369355947368,-0.116384072877193,-0.0178583616964912,-0.0430023723626316,-0.679186276519123,-0.679186276519123,-0.74923202377193,-0.69875241777193,-0.809071875263158,-0.734726160198246,-0.658317486714737,-0.773395157578947,-0.752440290649123,-0.721734119301754,-0.841519201929825,-0.764059053649123,-0.741871824768421,-0.747488904114035,-0.698794741317544,-0.733308126701754,-0.744999078789474,-0.817290619649123
"97",7,"WALKING",-0.601163084368421,-0.401787553826316,-0.577804138708772,-0.956136997894737,-0.95007819245614,-0.92390075754386,-0.571472923210526,-0.472388835926316,-0.742940980701754,-0.686678709982456,-0.605423728245614,-0.653794791385965,-0.622343322298246,-0.726243427017544,-0.701068537421053,-0.546759673105263,-0.546759673105263,-0.536800711842105,-0.569729179140351,-0.704352525789474,-0.611459206312281,-0.420204763649649,-0.581233185,-0.589964359859649,-0.455791350861228,-0.758351128245614,-0.707595443473684,-0.594369601754386,-0.699341940877193,-0.629438304912281,-0.547348137701754,-0.61395398054386,-0.714441913684211,0.271131850877193,-0.0191127051245614,-0.111693749087719,0.734115132631579,-0.0499151061578947,0.0498965670263158,0.0434722899075439,-0.0188619327724561,-0.0193366541775439,-0.0257650212570175,-0.0876218124982456,0.0592358904561403,-0.0984998645964912,-0.0597466181666667,-0.0494565707070175,-0.511811181157895,-0.511811181157895,-0.58080936977193,-0.569218864789474,-0.698008547017544,-0.578774988894737,-0.442604443314035,-0.638152487368421,-0.590670327508772,-0.521103382666667,-0.726351992631579,-0.627128634321053,-0.63345824777193,-0.616137570596491,-0.532751659736842,-0.532860417208772,-0.618963552982456,-0.713386009824561
"98",8,"WALKING",-0.434747300666667,-0.3011928313125,-0.551085081560417,-0.976340797916667,-0.957789211041667,-0.938298106666667,-0.48209946635625,-0.3874966994375,-0.727385915,-0.658173211458333,-0.651675866708333,-0.5884691864375,-0.615276109166667,-0.755864582291667,-0.561220317775,-0.434893122708333,-0.434893122708333,-0.463588493714583,-0.601015375791667,-0.709750117708333,-0.421551457104167,-0.325178603089583,-0.551716490041667,-0.4965702905625,-0.3696250785875,-0.736793638333333,-0.68672854375,-0.6429091875,-0.654911485,-0.524738222475,-0.469070885525,-0.652583800625,-0.715087459375,0.277470760333333,-0.018726414091875,-0.111527410166667,0.719912584791667,0.0321480242558333,0.02761057265625,0.105211051833333,0.0255977893041667,0.0261482216708333,-0.07425013386875,-0.0491538681875,0.102845517322917,-0.117966909375,-0.058044819671875,-0.0494374049645833,-0.378722241897917,-0.378722241897917,-0.5055892655625,-0.5422198785625,-0.684148687291667,-0.473959505229167,-0.341829629647917,-0.62238711125,-0.51294458173125,-0.4424052726125,-0.716714118958333,-0.570572885541667,-0.67599023125,-0.514392169541667,-0.434587070583333,-0.4635439566,-0.629605581666667,-0.723184635625
"99",9,"WALKING",-0.638632499942308,-0.451722240844231,-0.569940150953846,-0.959925095192308,-0.965937819230769,-0.937823153846154,-0.589032322930769,-0.519889725819231,-0.735732041923077,-0.723325823846154,-0.726509636538462,-0.587326618569231,-0.685697448461538,-0.783034938653846,-0.6713065475,-0.578107104230769,-0.578107104230769,-0.533195424125,-0.696567426346154,-0.742513208846154,-0.652185065307692,-0.478964414075,-0.582660171234615,-0.626138912865385,-0.52804448625,-0.764656344423077,-0.745243013846154,-0.731032643269231,-0.62792803125,-0.668817292826923,-0.539968538290385,-0.741909498269231,-0.7450784125,0.268678810615385,-0.0144461592634615,-0.125214735173077,0.609456478461538,-0.109240552692308,0.0729090989365385,0.0997425239032692,0.025592109275,-0.00489244178192308,-0.0324397448,-0.0697655500673077,0.0970837870769231,-0.0840397942692308,-0.0273491322153846,-0.0459583471923077,-0.55455495955,-0.55455495955,-0.611255671942308,-0.613661642596154,-0.748939586538461,-0.607839933101923,-0.469471302557692,-0.610526402205769,-0.590849509813462,-0.542399105923077,-0.706135052884615,-0.657682182692308,-0.723339269230769,-0.588891512711539,-0.539269555753846,-0.530492412673077,-0.711748141153846,-0.7552991925
"100",10,"WALKING",-0.523249347188679,-0.413259248698113,-0.630533446415094,-0.967550104339623,-0.946929428490566,-0.945692912830189,-0.546489949660377,-0.506043492709434,-0.775655561698113,-0.632932814743396,-0.747690648490566,-0.657773119811321,-0.665300401320755,-0.84728303754717,-0.669496515698113,-0.512186840754717,-0.512186840754717,-0.549953799622641,-0.621451003773585,-0.788302209622642,-0.522699682471698,-0.444645419398113,-0.63872438754717,-0.577744742358491,-0.525845941226415,-0.795867519433962,-0.655120780716981,-0.73897253509434,-0.713510844716981,-0.607447774284906,-0.572322509245283,-0.654427440188679,-0.807201309396226,0.281897657924528,-0.0200322993396226,-0.109766226490566,0.905183773584906,-0.127527224924528,0.146030460226415,0.0674914068490566,-0.0288755297954717,-0.00289591459773585,-0.0499955021603774,-0.0704307793603774,0.0813398671245283,-0.0964311786037736,-0.038337076309434,-0.0705535997641509,-0.477121565133962,-0.477121565133962,-0.581486087169811,-0.586364939833962,-0.763040694716981,-0.528167863264151,-0.42741833262283,-0.672359323811321,-0.557637323773585,-0.520161907830189,-0.754103662075472,-0.569927017922642,-0.768801220566038,-0.599562203779245,-0.482183588622641,-0.536336680754717,-0.674480389622642,-0.785879641132075
"101",11,"WALKING",-0.403362069686441,-0.318046333952542,-0.572001811305085,-0.954730237288136,-0.93451772,-0.914451191016949,-0.430704245910169,-0.412440847091525,-0.713857689389831,-0.636735405355932,-0.594720455050847,-0.539887538864407,-0.592786239152542,-0.681598699220339,-0.535561391508475,-0.386945364713559,-0.386945364713559,-0.438802036152542,-0.538478714440678,-0.65466667220339,-0.402204869401695,-0.350542370135593,-0.587854203559322,-0.462777717983051,-0.402771663474576,-0.740102301525424,-0.670369971915254,-0.604941729101695,-0.612657462322034,-0.488254346050847,-0.465852823042373,-0.611978656949153,-0.677264521898305,0.264612573220339,-0.0192536826,-0.0963164953305085,0.835901882050847,-0.0593843086101695,0.0585148580830508,0.0990401506440678,0.0159507371813559,0.010974324800678,-0.0313949653949153,-0.080241846779661,0.0882118243711864,-0.0953927244576271,-0.0215159223135593,-0.0216260543932203,-0.364837525174576,-0.364837525174576,-0.479779918169492,-0.490719279316949,-0.632126187627119,-0.413868570689831,-0.340396294305085,-0.609822217661017,-0.450552086117119,-0.457931955664407,-0.686464748525424,-0.535423035135593,-0.585901909677966,-0.46019937059322,-0.380819431847458,-0.42213290629661,-0.554310296757627,-0.65751881761017
"102",12,"WALKING",-0.66673564418,-0.501521103326,-0.6494444258,-0.9715397788,-0.9742198806,-0.9473974288,-0.61809680412,-0.522217275752,-0.7800845238,-0.7661970322,-0.7541680094,-0.70755361732,-0.7324923626,-0.8536549652,-0.7459417724,-0.639903860884,-0.639903860884,-0.57518605764,-0.750845221,-0.8217279008,-0.68026888588,-0.537374828448,-0.65826336838,-0.6418260798,-0.5296573766,-0.8001087276,-0.7832039098,-0.7421755914,-0.7440817962,-0.72096119996,-0.57439242695,-0.7863354202,-0.8272214462,0.2837637152,-0.0216647382352,-0.11819629584,0.5912914148,-0.125552498,0.18773554487,0.05446197988,0.0080491930778,-0.011847850932,-0.0663918628802,-0.05385268245,0.080733746014,-0.098170326138,-0.052391944692,-0.05606602688,-0.599491060482,-0.599491060482,-0.6318472404,-0.6836687086,-0.8038847554,-0.63666080772,-0.49435750852,-0.68480379294,-0.628700086512,-0.54507601399,-0.75884268,-0.7144059788,-0.7787957606,-0.6812797076,-0.60105768578,-0.57843898224,-0.7633032824,-0.827423583
"103",13,"WALKING",-0.696460655614035,-0.518492301175439,-0.688739204912281,-0.971412204210526,-0.956907655263158,-0.94522738,-0.658690168561403,-0.53843085835614,-0.803203291578947,-0.774990240701754,-0.768828505789474,-0.725627569807018,-0.714109984385965,-0.826474311403509,-0.730355364385965,-0.665680441403509,-0.665680441403509,-0.60204573245614,-0.755635509473684,-0.791559596315789,-0.707409388070175,-0.558761207312281,-0.695469691052632,-0.682922395263158,-0.552868099412281,-0.819009215087719,-0.796340028421053,-0.764740326842105,-0.764501683684211,-0.739277481578947,-0.611697518017544,-0.797270205614035,-0.792569738947368,0.275713378245614,-0.0167494582105263,-0.109913620807018,0.693326531929825,-0.0843889160867368,0.203031089915789,0.0759532207236842,6.85755898245613e-05,0.00468276031140351,-0.0386801238568421,-0.0640123706140351,0.0569249533157895,-0.0810403695473684,-0.0474838682947368,-0.0433882098701754,-0.627230537298246,-0.627230537298246,-0.662894691245614,-0.691668351438597,-0.786756473508772,-0.671935922192982,-0.502703433882456,-0.723144316,-0.665789980666667,-0.55503782254386,-0.786430416666667,-0.710034034385965,-0.780021861929825,-0.689829462631579,-0.633257785692982,-0.596540563514035,-0.760373411754386,-0.802545230701754
"104",14,"WALKING",-0.670104919586932,-0.558459279098305,-0.679724488644068,-0.953558843220339,-0.951010971525424,-0.935018205932203,-0.668967620050847,-0.628189206452542,-0.817671322881356,-0.749075945084746,-0.683763249161017,-0.725011976152542,-0.741387352677966,-0.784428078830508,-0.765340480847458,-0.637612017488136,-0.637612017488136,-0.662109915035593,-0.662932727983051,-0.778439461932203,-0.675023185723729,-0.574700402266102,-0.68070969940678,-0.688466631237288,-0.632045223535593,-0.833993483898305,-0.765330379491525,-0.675038193083051,-0.763320323050847,-0.705919313625424,-0.689385197457627,-0.704972973983051,-0.798275725779661,0.258343079355932,-0.0127618014544068,-0.0990948705423729,0.670993422084746,0.00199734711864407,0.156246219823729,0.10957176809661,0.00142548598644068,-0.0366985137795763,0.0155789853866102,-0.116774636508475,0.0739036164627119,-0.0818975015932203,-0.0367230283728814,-0.0672994422237288,-0.620177740015254,-0.620177740015254,-0.688007896491525,-0.634455591283051,-0.767451472033898,-0.660154454305085,-0.584073138210169,-0.730575965610169,-0.678944103422034,-0.647925096480356,-0.800031501186441,-0.703042538457627,-0.709548350220339,-0.690930711152542,-0.619488614016949,-0.643347905244068,-0.690640737440678,-0.775512466847458
"105",15,"WALKING",-0.547069919944444,-0.410916554907407,-0.574861536203704,-0.962146372962963,-0.965440075740741,-0.951338844444444,-0.5566474295,-0.483590672262963,-0.740256455185185,-0.703462638148148,-0.602155550437037,-0.615079103759259,-0.671222716185185,-0.729436791666667,-0.640230650333333,-0.534787008518519,-0.534787008518519,-0.535481536018519,-0.622934324359259,-0.719087559074074,-0.548676674666667,-0.433452106883333,-0.575418923111111,-0.578394487282778,-0.479586402557407,-0.755638749814815,-0.723014192592593,-0.587903541148148,-0.668917063333333,-0.619184444548148,-0.547703444444444,-0.676702732555556,-0.732674202037037,0.272135625740741,-0.0219690838537037,-0.104390214351852,0.449806645740741,0.17937990467963,0.0325212525057407,0.0677538100555556,0.00557638794555555,0.00573237873074074,-0.0231289130222222,-0.0650180718462963,0.100165761964815,-0.0979917317037037,-0.00921972962962963,-0.0479497222407407,-0.484618790814815,-0.484618790814815,-0.573318127759259,-0.550209479925926,-0.694913838148148,-0.54920746637037,-0.442946933240741,-0.64609740462963,-0.574209195074074,-0.519575907462963,-0.723230314444444,-0.646458267592593,-0.638681973275926,-0.564203514481482,-0.518517857444444,-0.528814865240741,-0.644582687925926,-0.72570929962963
"106",16,"WALKING",-0.605469112839216,-0.42345770717451,-0.650214489411765,-0.922464796470588,-0.913694720196078,-0.90547728745098,-0.612727802121569,-0.548398716698039,-0.809866238039216,-0.746490328235294,-0.673615958745098,-0.674020416862745,-0.69924640254902,-0.772942554117647,-0.708327824117647,-0.540079259294118,-0.540079259294118,-0.597956428764706,-0.652407503529412,-0.759624565686275,-0.607871868423529,-0.440945818193529,-0.650874795627451,-0.62667410845098,-0.540124980666667,-0.828146748627451,-0.766394584117647,-0.665371081909804,-0.721653702941176,-0.608773281137255,-0.612363090054118,-0.695110031568627,-0.773476034313725,0.272288705,-0.00467167770980392,-0.103253376803922,0.724581686470588,0.0271794563058823,0.0500412327,0.119449959831373,-0.0694421521372549,-0.0262349548027451,-0.0705908375058824,-0.0520288267254902,0.120256478916863,-0.0944425917078431,-0.0346260585098039,-0.0556912580392157,-0.532046286415686,-0.532046286415686,-0.637291118098039,-0.610008922803922,-0.744268716862745,-0.603888373527451,-0.464665073084314,-0.706786763333333,-0.632690120215686,-0.584330417482353,-0.790532022156863,-0.686755608039216,-0.694438603333333,-0.628532176162745,-0.551406688016471,-0.588919118490196,-0.680633856196078,-0.762520597254902
"107",17,"WALKING",-0.532480152181967,-0.470778118047541,-0.685614453114754,-0.95663760147541,-0.94795094147541,-0.949237923114754,-0.595465128560656,-0.550062300101639,-0.786592759180328,-0.738806957540984,-0.717027697704918,-0.653214987852459,-0.665593143836066,-0.77685017852459,-0.606192859214754,-0.558176548065574,-0.558176548065574,-0.603477516127869,-0.704342674262295,-0.743859126885246,-0.524344967326229,-0.491322867716393,-0.69602943,-0.607759538131148,-0.542490861534098,-0.801105966557377,-0.766022675409836,-0.717660341803279,-0.711793084262295,-0.634083143931148,-0.627292059163934,-0.759164991967213,-0.74260279704918,0.280796418786885,-0.0092542180225082,-0.112952586229508,0.594641408196721,0.164110645662295,0.0727532800786885,0.0803269355672131,0.014725428662459,0.0158810585234426,-0.0096011353142623,-0.0844342863377049,0.11024141938541,-0.117453673329508,-0.0600935204247541,-0.0585485261622951,-0.499403660196721,-0.499403660196721,-0.614357394409836,-0.642493112081967,-0.717631467704918,-0.556870122491803,-0.497350532880328,-0.713393820491803,-0.618462876708197,-0.584792274032787,-0.770549914262295,-0.656352583967213,-0.719963488032787,-0.583278851742623,-0.548743819114754,-0.587860706131147,-0.702847584918033,-0.760140762622951
"108",18,"WALKING",-0.712868319142857,-0.609109252107143,-0.696117581196429,-0.968846971964286,-0.94941583625,-0.946705254464286,-0.708775954571429,-0.688671116301786,-0.829936834285714,-0.763239400946429,-0.807564537142857,-0.708752850125,-0.795435139642857,-0.880861794642857,-0.798812943392857,-0.678303110714286,-0.678303110714286,-0.696325337232143,-0.740772955178571,-0.855197568392857,-0.716221876089286,-0.626822811839286,-0.697411422767857,-0.731515093214286,-0.697034211,-0.847917499464286,-0.774482498821429,-0.802375824285714,-0.736802405160714,-0.736175830803571,-0.710500417125,-0.758272694107143,-0.871068505714286,0.270192987071429,-0.0145013258642857,-0.105739557446429,0.510713569285714,0.0325324725178571,0.207781387625,0.0647045856607143,0.020816304086375,0.0236931905382143,-0.062141976625,-0.0497335961142857,0.0945726273035714,-0.10232002875,-0.0502469968928571,-0.0605655205232143,-0.659264907025,-0.659264907025,-0.731485702660714,-0.701188357982143,-0.844061585892857,-0.706638331464286,-0.625773094232143,-0.739902915625,-0.713305867928571,-0.701180030160714,-0.810911188089286,-0.731039091910714,-0.820655354107143,-0.710673213428571,-0.666861456517857,-0.687122713571429,-0.783540735714286,-0.851371689464286
